RegionName,City,State,Metro,CountyName,SizeRank,2017_avg,2017_std,2018_avg,2018_std
23059,Glen Allen,VA,Richmond,Henrico County,1802,1771.25,66.18707704,1777.5,56.7230112
91311,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1803,2668.916667,119.8436192,2819.5,50.03498776
94531,Antioch,CA,San Francisco-Oakland-Hayward,Contra Costa County,1803,2306.583333,61.86740975,2429.5,40.40111385
20815,Chevy Chase,MD,Washington-Arlington-Alexandria,Montgomery County,1805,2718.636364,99.51794971,2992.2,209.9816897
77377,Tomball,TX,Houston-The Woodlands-Sugar Land,Harris County,1806,1693.75,64.8515934,1750,59.15023246
60007,Elk Grove Village,IL,Chicago-Naperville-Elgin,Cook County,1807,1532.083333,56.65900684,1599.5,87.86210787
92240,Desert Hot Springs,CA,Riverside-San Bernardino-Ontario,Riverside County,1808,1307.5,77.35874223,1377.25,47.729053
6405,Branford,CT,New Haven-Milford,New Haven County,1809,1684.583333,66.69140166,1691.25,35.37742925
94401,San Mateo,CA,San Francisco-Oakland-Hayward,San Mateo County,1810,3160.208333,204.9884609,3492,162.6722164
8723,Brick,NJ,New York-Newark-Jersey City,Ocean County,1811,1807.708333,40.42042508,1868.75,60.53150006
46222,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,1812,731.7916667,16.96498641,743.8,11.75627492
33713,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1813,1262.291667,34.84277683,1362.5,25.34758371
34683,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1814,1540.833333,77.67676973,1640.7,86.02854178
90048,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1814,4771.875,162.0639181,5407.4,649.4711618
60565,Naperville,IL,Chicago-Naperville-Elgin,DuPage County,1816,1874.6875,111.6806097,1893.25,116.4691483
85339,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1817,1280.708333,31.46986544,1330.4,33.21806737
80017,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,1818,1585.208333,67.1321639,1630.5,69.7298358
91701,Rancho Cucamonga,CA,Riverside-San Bernardino-Ontario,San Bernardino County,1819,2306.875,79.46517188,2370,49.29503018
85258,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1820,2226.416667,149.9485791,2438.5,82.60750571
89178,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,1821,1412.583333,40.55337703,1527.35,49.76145597
78723,Austin,TX,Austin-Round Rock,Travis County,1822,1729.541667,34.20858709,1811.5,38.79755147
97213,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,1823,1998.333333,91.78969017,2073.95,61.95903889
30341,Chamblee,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,1824,1554.166667,101.7520134,1808.4,135.9624581
37206,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,1825,1955.208333,64.27851453,1941.5,60.57227088
30342,Sandy Springs,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1826,2859.791667,205.0164077,2919.75,123.2297144
76131,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,1827,1540.125,21.23688321,1599.2,33.06221408
78210,San Antonio,TX,San Antonio-New Braunfels,Bexar County,1828,1010.714286,87.48177653,1127.5,95.81883948
33162,North Miami Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1829,1438.541667,69.11990136,1464.5,100.0862128
85741,Tucson,AZ,Tucson,Pima County,1830,1143.583333,44.80784592,1226.75,43.76142708
95765,Rocklin,CA,Sacramento--Roseville--Arden-Arcade,Placer County,1831,2329.291667,105.5721433,2311,67.07458535
20817,Bethesda,MD,Washington-Arlington-Alexandria,Montgomery County,1832,3415,139.0406116,3404.75,198.9423597
27614,Raleigh,NC,Raleigh,Wake County,1833,1657.916667,134.2294108,1638.25,110.6517623
78108,Cibolo,TX,San Antonio-New Braunfels,Guadalupe County,1834,1557.291667,41.1862934,1576,49.92744736
28079,Indian Trail,NC,Charlotte-Concord-Gastonia,Union County,1835,1584.916667,60.14455965,1601,40.42276586
89521,Reno,NV,Reno,Washoe County,1836,1874.791667,69.89917093,2001.4,79.54300724
95835,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,1837,1899.375,71.0935783,1993.65,34.50221007
89113,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,1838,1234.125,23.74089738,1270.75,50.81891872
79416,Lubbock,TX,Lubbock,Lubbock County,1839,1153.75,48.18043344,1188.25,53.78254828
74105,Tulsa,OK,Tulsa,Tulsa County,1840,1002.041667,35.54659989,1037,37.94403774
33169,Miami Gardens,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1841,1544.708333,63.6940795,1577.5,80.9706737
27540,Holly Springs,NC,Raleigh,Wake County,1842,1562,32.33676958,1552.7,27.0344225
35209,Homewood,AL,Birmingham-Hoover,Jefferson County,1842,1726.5,75.04332082,1624.25,125.8573101
32092,Saint Augustine,FL,Jacksonville,Saint Johns County,1844,1776.458333,43.4575743,1841.7,16.36337374
60107,Streamwood,IL,Chicago-Naperville-Elgin,Cook County,1845,1551.25,48.01800877,1582.95,31.25415972
32065,Orange Park,FL,Jacksonville,Clay County,1846,1445,53.54126135,1512.45,26.48627003
63130,University City,MO,St. Louis,Saint Louis County,1847,1177.142857,50.98018823,1165.5,73.44045207
20010,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,1848,2539.916667,199.1503654,2689.25,200.5213517
48021,Eastpointe,MI,Detroit-Warren-Dearborn,Macomb County,1849,919.7916667,25.74834811,959.5,31.42053469
34684,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1850,1389.708333,46.21393113,1506,64.09173114
32541,Destin,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,1851,1831.666667,137.3231186,1820.5,84.69651705
92107,San Diego,CA,San Diego-Carlsbad,San Diego County,1852,2806.875,172.0620195,2984.5,172.5137676
80521,Fort Collins,CO,Fort Collins,Larimer County,1853,1611.666667,65.43391492,1642.75,45.64057953
46062,Noblesville,IN,Indianapolis-Carmel-Anderson,Hamilton County,1854,1392.166667,36.77767288,1469,44.55614436
94561,Oakley,CA,San Francisco-Oakland-Hayward,Contra Costa County,1855,2130,81.43888301,2215.75,43.70426181
34287,North Port,FL,North Port-Sarasota-Bradenton,Sarasota County,1856,1308.5,69.55034148,1347,45.82302914
94131,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1857,4479.791667,218.0607196,4830,201.4323708
29708,Fort Mill,SC,Charlotte-Concord-Gastonia,York County,1858,1846.590909,71.97910624,1892.75,68.14002128
33764,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1859,1447.5,36.15648858,1485.45,42.30629386
78727,Austin,TX,Austin-Round Rock,Travis County,1860,1490.291667,29.90642234,1534.9,49.22743138
46074,Westfield,IN,Indianapolis-Carmel-Anderson,Hamilton County,1861,1542.5,58.86071129,1664.75,110.7048441
11357,New York,NY,New York-Newark-Jersey City,Queens County,1862,2412.5,98.98442638,2458,43.08131846
98116,Seattle,WA,Seattle-Tacoma-Bellevue,King County,1863,2772.916667,165.4722828,2765,79.73393255
77073,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1864,1378.125,14.25676009,1429.75,17.83430683
76065,Midlothian,TX,Dallas-Fort Worth-Arlington,Ellis County,1865,1602.5,58.05561597,1663.75,48.15664544
77304,Conroe,TX,Houston-The Woodlands-Sugar Land,Montgomery County,1865,1547.875,34.66634114,1605.25,22.59563011
33801,Lakeland,FL,Lakeland-Winter Haven,Polk County,1867,906.6666667,35.97356282,936.75,29.3055029
33709,Kenneth City,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1868,1275.357143,41.73531759,1334.75,50.52783886
33071,Coral Springs,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,1869,1575.416667,33.56947605,1637.95,56.56697358
92612,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,1869,2978.333333,225.3754583,2943.5,118.0635422
92264,Palm Springs,CA,Riverside-San Bernardino-Ontario,Riverside County,1871,2276.136364,152.8567498,2499.75,80.00351555
20735,Clinton,MD,Washington-Arlington-Alexandria,Prince Georges County,1872,1941.666667,11.78511302,1979.5,81.74503043
33619,Palm River-Clair Mel,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,1873,1138.25,42.09537781,1198,23.5414528
48071,Madison Heights,MI,Detroit-Warren-Dearborn,Oakland County,1874,1117.291667,37.46468244,1153.75,46.78741818
32571,Pace,FL,Pensacola-Ferry Pass-Brent,Santa Rosa County,1875,1344.375,34.35605539,1413,25.73421846
32958,Sebastian,FL,Sebastian-Vero Beach,Indian River County,1876,1468.75,98.49651009,1481,32.17530109
90068,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1877,6305.555556,252.1512382,6451.2,347.8134701
91505,Burbank,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1878,2950.545455,129.9665087,3123.5,113.9967105
92571,Perris,CA,Riverside-San Bernardino-Ontario,Riverside County,1879,1674.083333,27.44831001,1713.5,38.60375629
20170,Herndon,VA,Washington-Arlington-Alexandria,Fairfax County,1880,1939.791667,92.31094607,1921,85.36831965
67203,Wichita,KS,Wichita,Sedgwick County,1881,808.0909091,40.93054993,822,44.50842617
93012,Camarillo,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,1882,2576.818182,59.62087521,2623.25,48.76025533
97211,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,1882,2122.583333,69.44117215,2138.05,77.00988573
21136,Reisterstown,MD,Baltimore-Columbia-Towson,Baltimore County,1884,1493.666667,38.45361564,1526.5,96.80005165
75077,Lewisville,TX,Dallas-Fort Worth-Arlington,Denton County,1885,1858.333333,38.21994098,1894.9,58.04386272
92867,Orange,CA,Los Angeles-Long Beach-Anaheim,Orange County,1886,3159.25,140.2410871,3159.2,83.11744703
85048,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1887,1502.666667,25.51334074,1424.15,23.63477311
33334,Oakland Park,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,1888,1641.166667,48.72513611,1716.25,64.68432963
84062,Pleasant Grove,UT,Provo-Orem,Utah County,1889,1377.75,58.84779095,1433.75,45.00347209
91107,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1890,2816.666667,47.14045208,2939.45,104.6289754
98144,Seattle,WA,Seattle-Tacoma-Bellevue,King County,1891,2709.583333,100.803198,2772,125.463142
29841,North Augusta,SC,Augusta-Richmond County,Aiken County,1892,910.625,30.53558375,928,35.13900966
77025,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1893,1766.666667,97.33069346,1769,94.34113631
94043,Mountain View,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1894,3821.791667,206.9135748,4018,177.8545754
30060,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,1895,1240.708333,55.9026156,1269.2,63.81230289
30542,Flowery Branch,GA,Gainesville,Hall County,1896,1400.75,31.88945751,1555.15,119.1708962
33143,Glenvar Heights,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,1896,1942.708333,96.61704006,1981.05,64.4354134
28409,Wilmington,NC,Wilmington,New Hanover County,1898,1572.5,66.38900511,1600.3,150.0168657
71112,Bossier City,LA,Shreveport-Bossier City,Bossier Parish,1898,1047.291667,44.69174902,1035.75,38.82734217
78717,Austin,TX,Austin-Round Rock,Travis County,1900,1710,59.23758021,1752.65,50.97747051
73012,Edmond,OK,Oklahoma City,Oklahoma County,1901,1441.166667,40.10628241,1434.5,47.08768416
30315,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1902,1058.333333,44.87637339,1198.25,41.09516395
33813,Lakeland Highlands,FL,Lakeland-Winter Haven,Polk County,1903,1490.791667,65.44095887,1509.25,54.45238746
76227,Aubrey,TX,Dallas-Fort Worth-Arlington,Denton County,1904,1632.083333,26.57209794,1681.5,21.80022936
65714,Nixa,MO,Springfield,Christian County,1905,917.5,51.2245872,1009.75,75.36950643
32301,Tallahassee,FL,Tallahassee,Leon County,1906,979.1666667,26.67968432,965.25,31.71060548
33990,Cape Coral,FL,Cape Coral-Fort Myers,Lee County,1907,1418.125,63.56693487,1463.25,68.26465044
62025,Edwardsville,IL,St. Louis,Madison County,1908,1175,55.90169944,1170.5,41.31888188
77380,The Woodlands,TX,Houston-The Woodlands-Sugar Land,Montgomery County,1909,1712.625,91.09727516,1694.75,56.77202216
75230,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,1910,1935,130.4120074,1966.9,171.7104831
80601,Brighton,CO,Denver-Aurora-Lakewood,Adams County,1911,1870.5,67.8767265,1972.5,78.14249804
29456,Ladson,SC,Charleston-North Charleston,Berkeley County,1912,1386.875,73.20152691,1461,31.54758311
30030,Decatur,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,1913,1860.625,63.50955473,1940.7,67.22469784
19013,Chester,PA,Philadelphia-Camden-Wilmington,Delaware County,1914,936.8181818,33.74521699,936.25,32.81101187
50701,Waterloo,IA,Waterloo-Cedar Falls,Black Hawk County,1915,709.3333333,23.9594565,733,33.27536626
81301,Durango,CO,Durango,La Plata County,1916,1701.785714,50.19096187,1750,67.08203932
37923,Knoxville,TN,Knoxville,Knox County,1917,1257.916667,38.09026195,1294.75,54.5028669
38104,Memphis,TN,Memphis,Shelby County,1918,1146.666667,69.35216091,1148.75,48.4026084
89183,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,1918,1287.583333,22.00836331,1340.75,31.06545509
28211,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,1920,1423.541667,120.106109,1403,71.13051385
60543,Oswego,IL,Chicago-Naperville-Elgin,Kendall County,1921,1631.875,55.51956299,1722,59.8414572
60659,Chicago,IL,Chicago-Naperville-Elgin,Cook County,1922,1289.166667,40.04337926,1328,23.12466216
32211,Jacksonville,FL,Jacksonville,Duval County,1923,1030.541667,20.80810973,1051.95,30.97293173
91206,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1923,2591.666667,118.2922464,2611.75,70.54298335
78628,Georgetown,TX,Austin-Round Rock,Williamson County,1925,1747.291667,50.74916187,1757.5,104.0012019
60060,Mundelein,IL,Chicago-Naperville-Elgin,Lake County,1926,1640.208333,38.22164436,1649.7,35.2641461
60005,Arlington Heights,IL,Chicago-Naperville-Elgin,Cook County,1927,1540.208333,66.82111017,1540.5,50.22200713
97236,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,1928,1519.545455,31.49347302,1621.65,67.45
28270,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,1929,1585.625,28.28657293,1609,43.8634244
10305,New York,NY,New York-Newark-Jersey City,Richmond County,1930,2216.666667,131.2334646,2272.5,116.4313102
8820,Edison,NJ,New York-Newark-Jersey City,Middlesex County,1931,2293.75,29.09216676,2335,55
33803,Lakeland,FL,Lakeland-Winter Haven,Polk County,1932,1180.909091,73.56407788,1182,58.58540774
48507,Flint,MI,Flint,Genesee County,1933,687.5,17.67766953,705.75,16.62265021
85143,San Tan Valley,AZ,Phoenix-Mesa-Scottsdale,Pinal County,1933,1176.458333,45.30519577,1260.85,34.57820846
30308,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1935,1820.208333,126.8630263,1846,93.90953093
40511,Lexington,KY,Lexington-Fayette,Fayette County,1935,1214.583333,37.33342634,1251.8,31.65691078
60517,Woodridge,IL,Chicago-Naperville-Elgin,DuPage County,1937,1467.5,78.54139036,1626,64.87680633
33460,Lake Worth,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1938,1510.75,85.53958635,1530,45.82575695
34608,Spring Hill,FL,Tampa-St. Petersburg-Clearwater,Hernando County,1939,1137.083333,98.55642067,1234.5,43.38490521
36535,Foley,AL,Daphne-Fairhope-Foley,Baldwin County,1940,1238.5,27.32215218,1282.25,27.35073125
90012,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1941,2623.214286,109.0602249,2630.9,118.8936079
33432,Boca Raton,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,1942,2491.25,116.9423825,2527.5,189.2253947
32168,New Smyrna Beach,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,1943,1572.954545,83.3722361,1676.1,76.26198267
20007,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,1944,3675.833333,157.0042905,3637.25,100.625854
47711,Evansville,IN,Evansville,Vanderburgh County,1945,653.75,39.90222425,640.45,34.62401623
85323,Avondale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1946,1183.541667,33.17344466,1250.65,41.83661674
66049,Lawrence,KS,Lawrence,Douglas County,1947,1238.55,66.2576222,1237.2,48.73715215
29455,Charleston,SC,Charleston-North Charleston,Charleston County,1948,1582.727273,33.32782324,1639.25,58.84354255
33705,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,1949,1299.583333,42.41208227,1384.5,30.93945701
1810,Andover,MA,Boston-Cambridge-Newton,Essex County,1950,1995,128.8409873,2047.5,133.9076174
22102,McLean,VA,Washington-Arlington-Alexandria,Fairfax County,1951,2104.125,46.58868112,2144.9,61.02532261
2150,Chelsea,MA,Boston-Cambridge-Newton,Suffolk County,1952,1774.583333,75.7657666,1933.5,110.7937273
92831,Fullerton,CA,Los Angeles-Long Beach-Anaheim,Orange County,1952,2491.666667,39.9913185,2356.75,121.737679
19426,Upper Providence,PA,Philadelphia-Camden-Wilmington,Montgomery County,1954,1717,66.71581522,1781.25,79.30360963
6340,Groton,CT,Norwich-New London,New London County,1955,1486.458333,76.62447888,1497.5,59.63430221
95116,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1956,2897.5,245.9759473,2971.75,110.25
6614,Stratford,CT,Bridgeport-Stamford-Norwalk,Fairfield County,1957,1714.583333,89.24354163,1767.5,72.5
30265,Newnan,GA,Atlanta-Sandy Springs-Roswell,Coweta County,1958,1494.75,21.76436307,1548.5,41.02133591
55311,Maple Grove,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,1959,1676.041667,41.11034862,1732.5,40.07804885
85014,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1959,1161.541667,36.38993584,1209.65,63.54370543
21227,Halethorpe,MD,Baltimore-Columbia-Towson,Baltimore County,1961,1454,57.13142743,1480.25,112.5635931
70454,Ponchatoula,LA,Hammond,Tangipahoa Parish,1961,1283.75,41.85167261,1272.5,41.00304867
6489,Southington,CT,Hartford-West Hartford-East Hartford,Hartford County,1963,1446.875,86.62133229,1380,26.92582404
75252,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,1964,2154.25,110.5104633,2075,94.97368056
65401,Rolla,MO,Rolla,Phelps County,1965,760.5,18.26198237,737,38.02630668
84403,Ogden,UT,Ogden-Clearfield,Weber County,1966,945.7142857,52.58860356,1055.25,107.3222367
78731,Austin,TX,Austin-Round Rock,Travis County,1967,1603.791667,78.96635843,1615.15,33.16402418
77389,The Woodlands,TX,Houston-The Woodlands-Sugar Land,Montgomery County,1968,2279.333333,71.81061126,2294.45,103.6603709
92203,Indio,CA,Riverside-San Bernardino-Ontario,Riverside County,1969,2319.375,263.2056488,2662.25,213.3379069
92629,Dana Point,CA,Los Angeles-Long Beach-Anaheim,Orange County,1970,3617.041667,203.3554419,3769.25,178.4868693
94133,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1971,5114.375,453.6232892,5436.75,476.7888028
95661,Roseville,CA,Sacramento--Roseville--Arden-Arcade,Placer County,1971,2131.666667,105.6494465,2194,64.26702109
19136,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,1973,1120.833333,24.65033243,1205,52.20153254
97703,Bend,OR,Bend-Redmond,Deschutes County,1974,1905.833333,88.3195744,1973.75,95.01480148
91104,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1975,2720,167.346945,2705.75,121.665782
22203,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,1976,2454.791667,111.4883137,2649.5,114.5742118
32810,Lockhart,FL,Orlando-Kissimmee-Sanford,Orange County,1977,1249.083333,44.67793701,1317,30.95965116
33351,Sunrise,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,1978,1495.75,51.86862411,1495.25,50.97119284
20877,Gaithersburg,MD,Washington-Arlington-Alexandria,Montgomery County,1979,2037.416667,70.0526092,2092.25,94.30303548
77477,Stafford,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,1980,1428.75,30.07802354,1511,38.70077519
32086,Saint Augustine,FL,Jacksonville,Saint Johns County,1981,1427.791667,40.80719827,1507,60.12279102
30312,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1982,1811.333333,132.8328105,1956.85,102.3489253
44128,Cleveland,OH,Cleveland-Elyria,Cuyahoga County,1983,830.2083333,21.92454706,811.65,17.5357492
21239,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,1984,1426.045455,40.86032447,1479,21.51162476
30068,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,1985,2192.916667,105.8981101,2254.95,98.59271018
34652,New Port Richey,FL,Tampa-St. Petersburg-Clearwater,Pasco County,1986,1012.181818,31.54165552,1022,39.7617907
94526,Danville,CA,San Francisco-Oakland-Hayward,Contra Costa County,1987,3690,116.8688724,3694.5,173.8454774
46201,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,1988,687.7083333,20.75297,715,12.24744871
61821,Champaign,IL,Champaign-Urbana,Champaign County,1989,922.5,17.7071078,960.2,27.80485569
89135,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,1989,1849.375,40.20941277,1921,60.32412453
30005,Alpharetta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,1991,2147.916667,64.91848521,2210.45,127.5884889
94941,Mill Valley,CA,San Francisco-Oakland-Hayward,Marin County,1992,5260.208333,463.8498975,5244.5,392.2336676
6770,Naugatuck,CT,New Haven-Milford,New Haven County,1993,1260,57.01790654,1280,74.83314774
23505,Norfolk,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,1994,1267.291667,29.57086005,1344.5,49.62106408
95820,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,1995,1332.272727,75.75719697,1427.75,60.41988497
60532,Lisle,IL,Chicago-Naperville-Elgin,DuPage County,1996,1286.5,62.23108816,1301.95,37.69247272
77382,The Woodlands,TX,Houston-The Woodlands-Sugar Land,Montgomery County,1997,1974.166667,43.56907032,2109.5,70.08744538
48237,Oak Park,MI,Detroit-Warren-Dearborn,Oakland County,1998,1159.583333,45.29801014,1148.75,42.73830249
32208,Jacksonville,FL,Jacksonville,Duval County,1999,874.1666667,16.56217243,901.15,8.330816287
80111,Greenwood Village,CO,Denver-Aurora-Lakewood,Arapahoe County,2000,2181.833333,69.60373952,2231,165.8319933
85392,Avondale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,2001,1278.208333,23.93346535,1312.85,30.47297983
63108,Saint Louis,MO,St. Louis,Saint Louis City,2002,1645.454545,80.91675142,1671,56.95612346
96813,Honolulu,HI,Urban Honolulu,Honolulu County,2002,2514.375,138.7148041,2478.25,79.34142991
60174,Saint Charles,IL,Chicago-Naperville-Elgin,Kane County,2004,1735.416667,71.04747044,1800,35.79455266
33317,Plantation,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,2005,1730.625,64.09729746,1795.8,58.9390363
6611,Trumbull,CT,Bridgeport-Stamford-Norwalk,Fairfield County,2006,2367.954545,80.17607174,2445,105.9481005
21212,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,2006,1465.333333,34.55631475,1375.95,75.5421902
23606,Newport News,VA,Virginia Beach-Norfolk-Newport News,Newport News City,2008,1352.458333,45.47456172,1425.5,66.27405224
23518,Norfolk,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,2009,1411.666667,41.4368663,1393.75,34.87925601
30274,Riverdale,GA,Atlanta-Sandy Springs-Roswell,Clayton County,2009,907.9166667,12.15496012,970.3,22.3787846
98662,Five Corners,WA,Portland-Vancouver-Hillsboro,Clark County,2011,1643.636364,32.60234996,1699.5,65.32419154
60046,Lake Villa,IL,Chicago-Naperville-Elgin,Lake County,2012,1573.125,58.67570657,1643.5,80.00937445
62703,Springfield,IL,Springfield,Sangamon County,2013,828.125,28.47010493,816,39.16631206
76543,Killeen,TX,Killeen-Temple,Bell County,2014,841.6666667,11.3804169,850,15.8113883
91789,Walnut,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2015,2780.833333,56.63602113,2824,56.20498199
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016,2120.833333,74.18539089,2040,83.06623863
29486,Summerville,SC,Charleston-North Charleston,Dorchester County,2017,1284.285714,77.812897,1396,89.23424231
32909,Palm Bay,FL,Palm Bay-Melbourne-Titusville,Brevard County,2018,1275.083333,36.56605515,1332,23.2594067
80907,Colorado Springs,CO,Colorado Springs,El Paso County,2019,1395.909091,73.94925108,1536.5,48.85181675
34689,Tarpon Springs,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,2020,1598.833333,51.21740156,1638.5,67.82514283
32570,Milton,FL,Pensacola-Ferry Pass-Brent,Santa Rosa County,2021,1051.041667,26.24917327,1114,38.01644381
34986,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie County,2022,1542.625,60.83075052,1590.25,54.13467004
29212,Columbia,SC,Columbia,Richland County,2023,1177.708333,51.42205199,1208.5,27.36786437
32312,Tallahassee,FL,Tallahassee,Leon County,2024,1486.041667,58.50977779,1531.45,81.04580495
85140,Queen Creek,AZ,Phoenix-Mesa-Scottsdale,Pinal County,2025,1153.791667,30.84602779,1254.75,52.41004198
30078,Snellville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2026,1342.791667,41.26613742,1398.35,25.11578189
19138,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,2027,1132.958333,37.98599431,1158.5,36.05897946
80917,Colorado Springs,CO,Colorado Springs,El Paso County,2028,1283.541667,62.64531717,1339.25,45.27761588
77550,Galveston,TX,Houston-The Woodlands-Sugar Land,Galveston County,2029,1331.25,60.48846309,1328.75,82.16789215
29406,North Charleston,SC,Charleston-North Charleston,Charleston County,2030,1208.958333,65.21166126,1255,65.95452979
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2031,3340.555556,96.85167481,3387,84.74078121
21144,Severn,MD,Baltimore-Columbia-Towson,Anne Arundel County,2032,1914.375,76.37711399,1938.5,110.4264461
32405,Panama City,FL,Panama City,Bay County,2032,1275,69.22186552,1309.75,73.48001429
98030,Kent,WA,Seattle-Tacoma-Bellevue,King County,2032,1698.65,101.1625054,1857.25,52.50535687
92270,Rancho Mirage,CA,Riverside-San Bernardino-Ontario,Riverside County,2035,4047.5,297.7100099,4320,267.5817632
75033,Frisco,TX,Dallas-Fort Worth-Arlington,Collin County,2036,2228.75,81.83125422,2258.25,50.2126727
80120,Littleton,CO,Denver-Aurora-Lakewood,Arapahoe County,2037,1851.136364,63.32064539,1874,71.95658413
20901,Silver Spring,MD,Washington-Arlington-Alexandria,Montgomery County,2038,2206.363636,61.3888837,2269.25,63.99267536
29609,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2039,1245.208333,50.40934864,1326.25,41.71705287
40503,Lexington,KY,Lexington-Fayette,Fayette County,2039,1230.166667,51.32508051,1339.5,72.89375831
32277,Jacksonville,FL,Jacksonville,Duval County,2041,1206.791667,27.92583805,1242,41.24318125
